level,message_pattern,first_seen,last_seen,count
WARN,Slow response detected endpoint=/api/cart latency=507ms,2026-06-01 17:06:37.726000+00:00,2026-06-01 21:24:07.232000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2659ms,2026-06-01 17:06:50.867000+00:00,2026-06-01 22:49:41.785000+00:00,2
WARN,GC overhead limit warning: pause=418ms heap=<num>%,2026-06-01 17:07:00.530000+00:00,2026-06-01 22:55:47.617000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=2518ms,2026-06-01 17:07:02.093000+00:00,2026-06-01 17:07:02.093000+00:00,1
WARN,GC overhead limit warning: pause=206ms heap=<num>%,2026-06-01 17:07:30.576000+00:00,2026-06-01 23:54:20.278000+00:00,2
WARN,GC overhead limit warning: pause=685ms heap=<num>%,2026-06-01 17:07:38.376000+00:00,2026-06-01 18:34:06.338000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1260ms,2026-06-01 17:08:07.062000+00:00,2026-06-01 17:08:07.062000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2454ms,2026-06-01 17:08:19.616000+00:00,2026-06-01 17:08:19.616000+00:00,1
WARN,GC overhead limit warning: pause=213ms heap=<num>%,2026-06-01 17:09:14.355000+00:00,2026-06-01 23:10:56.193000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1989ms,2026-06-01 17:09:50.020000+00:00,2026-06-01 17:17:42.724000+00:00,2
WARN,GC overhead limit warning: pause=379ms heap=<num>%,2026-06-01 17:09:56.479000+00:00,2026-06-01 17:09:56.479000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2543ms,2026-06-01 17:10:15.311000+00:00,2026-06-01 21:42:32.830000+00:00,2
WARN,GC overhead limit warning: pause=205ms heap=<num>%,2026-06-01 17:10:40.131000+00:00,2026-06-01 20:19:04.565000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=668ms,2026-06-01 17:10:42.168000+00:00,2026-06-01 17:10:42.168000+00:00,1
WARN,GC overhead limit warning: pause=212ms heap=<num>%,2026-06-01 17:10:49.113000+00:00,2026-06-01 22:37:24.575000+00:00,5
WARN,GC overhead limit warning: pause=226ms heap=<num>%,2026-06-01 17:11:00.359000+00:00,2026-06-01 20:39:04.016000+00:00,3
WARN,GC overhead limit warning: pause=782ms heap=<num>%,2026-06-01 17:11:01.147000+00:00,2026-06-01 21:18:27.776000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1374ms,2026-06-01 17:11:10.022000+00:00,2026-06-01 20:19:12.398000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2989ms,2026-06-01 17:11:14.315000+00:00,2026-06-01 20:33:33.780000+00:00,2
WARN,GC overhead limit warning: pause=654ms heap=<num>%,2026-06-01 17:11:24.956000+00:00,2026-06-01 22:33:44.114000+00:00,4
WARN,GC overhead limit warning: pause=217ms heap=<num>%,2026-06-01 17:12:44.288000+00:00,2026-06-01 19:23:25.440000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=1154ms,2026-06-01 17:12:45.491000+00:00,2026-06-01 21:46:57.909000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1995ms,2026-06-01 17:13:26.535000+00:00,2026-06-01 17:13:26.535000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2540ms,2026-06-01 17:14:22.240000+00:00,2026-06-01 17:14:22.240000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1307ms,2026-06-01 17:14:52.290000+00:00,2026-06-01 17:14:52.290000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2009ms,2026-06-01 17:15:03.613000+00:00,2026-06-01 17:15:03.613000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2526ms,2026-06-01 17:15:18.330000+00:00,2026-06-01 17:15:18.330000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1915ms,2026-06-01 17:15:54.576000+00:00,2026-06-01 17:15:54.576000+00:00,1
WARN,GC overhead limit warning: pause=699ms heap=<num>%,2026-06-01 17:16:09.066000+00:00,2026-06-01 22:47:46.410000+00:00,6
WARN,Slow response detected endpoint=/api/cart latency=1865ms,2026-06-01 17:16:21.262000+00:00,2026-06-01 17:16:21.262000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1967ms,2026-06-01 17:16:43.413000+00:00,2026-06-01 23:36:40.973000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2624ms,2026-06-01 17:16:50.146000+00:00,2026-06-01 18:54:45.746000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=996ms,2026-06-01 17:16:52.389000+00:00,2026-06-01 17:16:52.389000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2828ms,2026-06-01 17:17:31.397000+00:00,2026-06-01 17:17:31.397000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2583ms,2026-06-01 17:17:33.188000+00:00,2026-06-01 23:25:35.788000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2724ms,2026-06-01 17:18:02.442000+00:00,2026-06-01 21:14:33.503000+00:00,2
WARN,GC overhead limit warning: pause=784ms heap=<num>%,2026-06-01 17:18:08.600000+00:00,2026-06-01 17:18:08.600000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2055ms,2026-06-01 17:18:17.281000+00:00,2026-06-01 17:18:17.281000+00:00,1
WARN,GC overhead limit warning: pause=704ms heap=<num>%,2026-06-01 17:19:21.759000+00:00,2026-06-01 20:55:28.050000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1645ms,2026-06-01 17:19:28.110000+00:00,2026-06-01 17:19:28.110000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2189ms,2026-06-01 17:19:28.393000+00:00,2026-06-01 17:19:28.393000+00:00,1
WARN,GC overhead limit warning: pause=544ms heap=<num>%,2026-06-01 17:19:31.226000+00:00,2026-06-01 21:35:16.882000+00:00,4
WARN,GC overhead limit warning: pause=442ms heap=<num>%,2026-06-01 17:19:33.853000+00:00,2026-06-01 19:33:39.759000+00:00,4
WARN,GC overhead limit warning: pause=568ms heap=<num>%,2026-06-01 17:20:41.540000+00:00,2026-06-01 17:20:41.540000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1951ms,2026-06-01 17:20:53.693000+00:00,2026-06-01 17:20:53.693000+00:00,1
WARN,GC overhead limit warning: pause=538ms heap=<num>%,2026-06-01 17:21:07.226000+00:00,2026-06-01 17:21:07.226000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=512ms,2026-06-01 17:21:40.299000+00:00,2026-06-01 17:21:40.299000+00:00,1
WARN,GC overhead limit warning: pause=767ms heap=<num>%,2026-06-01 17:22:44.139000+00:00,2026-06-01 23:03:57.391000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=885ms,2026-06-01 17:22:48.034000+00:00,2026-06-01 17:22:48.034000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2647ms,2026-06-01 17:23:38.531000+00:00,2026-06-01 17:23:38.531000+00:00,1
WARN,GC overhead limit warning: pause=357ms heap=<num>%,2026-06-01 17:23:39.568000+00:00,2026-06-01 17:23:39.568000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=685ms,2026-06-01 17:24:30.230000+00:00,2026-06-01 17:24:30.230000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1169ms,2026-06-01 17:25:06.977000+00:00,2026-06-01 17:25:06.977000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1101ms,2026-06-01 17:25:14.638000+00:00,2026-06-01 19:48:24.068000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1248ms,2026-06-01 17:25:20.248000+00:00,2026-06-01 17:25:20.248000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=541ms,2026-06-01 17:25:49.653000+00:00,2026-06-01 17:25:49.653000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2051ms,2026-06-01 17:26:02.349000+00:00,2026-06-01 17:26:02.349000+00:00,1
WARN,GC overhead limit warning: pause=769ms heap=<num>%,2026-06-01 17:26:12.650000+00:00,2026-06-01 18:47:08.575000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1679ms,2026-06-01 17:27:17.921000+00:00,2026-06-01 17:27:17.921000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=686ms,2026-06-01 17:27:25.334000+00:00,2026-06-01 22:33:20.401000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2046ms,2026-06-01 17:27:49.875000+00:00,2026-06-01 17:27:49.875000+00:00,1
WARN,GC overhead limit warning: pause=438ms heap=<num>%,2026-06-01 17:27:57.520000+00:00,2026-06-01 22:15:02.899000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=781ms,2026-06-01 17:28:13.189000+00:00,2026-06-01 22:20:58.218000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2436ms,2026-06-01 17:28:27.294000+00:00,2026-06-01 19:52:18.414000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=587ms,2026-06-01 17:28:47.437000+00:00,2026-06-01 20:16:16.776000+00:00,2
WARN,GC overhead limit warning: pause=270ms heap=<num>%,2026-06-01 17:29:24.265000+00:00,2026-06-01 23:17:31.674000+00:00,6
WARN,Slow response detected endpoint=/api/cart latency=2753ms,2026-06-01 17:29:46.833000+00:00,2026-06-01 17:29:46.833000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=778ms,2026-06-01 17:31:21.055000+00:00,2026-06-01 22:14:22.911000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2157ms,2026-06-01 17:32:02.479000+00:00,2026-06-01 17:32:02.479000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1519ms,2026-06-01 17:32:12.245000+00:00,2026-06-01 23:39:42.347000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2107ms,2026-06-01 17:32:18.425000+00:00,2026-06-01 17:32:18.425000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=811ms,2026-06-01 17:32:40.489000+00:00,2026-06-01 19:29:23.998000+00:00,2
WARN,GC overhead limit warning: pause=266ms heap=<num>%,2026-06-01 17:32:49.839000+00:00,2026-06-01 17:32:49.839000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=655ms,2026-06-01 17:33:28.502000+00:00,2026-06-01 17:33:28.502000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=788ms,2026-06-01 17:34:00.448000+00:00,2026-06-01 17:34:00.448000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=556ms,2026-06-01 17:34:12.124000+00:00,2026-06-01 20:11:12.033000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2236ms,2026-06-01 17:34:15.905000+00:00,2026-06-01 17:34:15.905000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=809ms,2026-06-01 17:34:31.702000+00:00,2026-06-01 17:34:31.702000+00:00,1
WARN,GC overhead limit warning: pause=370ms heap=<num>%,2026-06-01 17:34:49+00:00,2026-06-01 19:07:44.013000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1060ms,2026-06-01 17:35:23.118000+00:00,2026-06-01 17:35:23.118000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2576ms,2026-06-01 17:35:39.419000+00:00,2026-06-01 17:35:39.419000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=860ms,2026-06-01 17:35:40.414000+00:00,2026-06-01 17:35:40.414000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1894ms,2026-06-01 17:35:44.780000+00:00,2026-06-01 17:35:44.780000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2936ms,2026-06-01 17:35:45.621000+00:00,2026-06-01 17:35:45.621000+00:00,1
WARN,GC overhead limit warning: pause=263ms heap=<num>%,2026-06-01 17:36:01.346000+00:00,2026-06-01 19:08:12.245000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2887ms,2026-06-01 17:36:28.198000+00:00,2026-06-01 17:36:28.198000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1829ms,2026-06-01 17:36:57.293000+00:00,2026-06-01 22:13:40.437000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2680ms,2026-06-01 17:37:49.443000+00:00,2026-06-01 17:37:49.443000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=792ms,2026-06-01 17:38:26.758000+00:00,2026-06-01 17:38:26.758000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2353ms,2026-06-01 17:38:43.373000+00:00,2026-06-01 17:38:43.373000+00:00,1
WARN,GC overhead limit warning: pause=240ms heap=<num>%,2026-06-01 17:38:43.810000+00:00,2026-06-01 22:42:11.907000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=649ms,2026-06-01 17:38:55.301000+00:00,2026-06-01 17:38:55.301000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1317ms,2026-06-01 17:38:56.697000+00:00,2026-06-01 17:38:56.697000+00:00,1
WARN,GC overhead limit warning: pause=572ms heap=<num>%,2026-06-01 17:39:25.878000+00:00,2026-06-01 23:41:50.317000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2241ms,2026-06-01 17:39:50.283000+00:00,2026-06-01 17:39:50.283000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1806ms,2026-06-01 17:40:02.120000+00:00,2026-06-01 17:40:02.120000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1955ms,2026-06-01 17:40:37.720000+00:00,2026-06-01 20:49:49.009000+00:00,2
WARN,GC overhead limit warning: pause=444ms heap=<num>%,2026-06-01 17:40:49.379000+00:00,2026-06-01 21:03:16.264000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=952ms,2026-06-01 17:41:05.926000+00:00,2026-06-01 17:41:05.926000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2387ms,2026-06-01 17:41:25.075000+00:00,2026-06-01 22:28:51.429000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2843ms,2026-06-01 17:41:48.640000+00:00,2026-06-01 21:05:31.788000+00:00,2
WARN,GC overhead limit warning: pause=318ms heap=<num>%,2026-06-01 17:42:23.185000+00:00,2026-06-01 22:00:20.476000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=705ms,2026-06-01 17:42:24.340000+00:00,2026-06-01 23:25:03.391000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1156ms,2026-06-01 17:42:53.468000+00:00,2026-06-01 17:42:53.468000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1474ms,2026-06-01 17:43:02.921000+00:00,2026-06-01 17:43:02.921000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=737ms,2026-06-01 17:43:36.224000+00:00,2026-06-01 17:43:36.224000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1330ms,2026-06-01 17:43:44.805000+00:00,2026-06-01 17:43:44.805000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2739ms,2026-06-01 17:43:54.435000+00:00,2026-06-01 17:43:54.435000+00:00,1
WARN,GC overhead limit warning: pause=583ms heap=<num>%,2026-06-01 17:44:04.534000+00:00,2026-06-01 22:33:23.448000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2958ms,2026-06-01 17:44:13.138000+00:00,2026-06-01 17:44:13.138000+00:00,1
WARN,GC overhead limit warning: pause=613ms heap=<num>%,2026-06-01 17:44:27.516000+00:00,2026-06-01 22:33:12.932000+00:00,6
WARN,Slow response detected endpoint=/api/cart latency=1321ms,2026-06-01 17:44:40.958000+00:00,2026-06-01 17:44:40.958000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1945ms,2026-06-01 17:44:52.855000+00:00,2026-06-01 17:44:52.855000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2588ms,2026-06-01 17:45:44.950000+00:00,2026-06-01 17:45:44.950000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1385ms,2026-06-01 17:45:55.400000+00:00,2026-06-01 17:45:55.400000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2095ms,2026-06-01 17:45:57.958000+00:00,2026-06-01 17:45:57.958000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2640ms,2026-06-01 17:46:22.801000+00:00,2026-06-01 23:02:57.980000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2380ms,2026-06-01 17:46:43.962000+00:00,2026-06-01 17:46:43.962000+00:00,1
WARN,GC overhead limit warning: pause=523ms heap=<num>%,2026-06-01 17:46:46.514000+00:00,2026-06-01 20:20:58.412000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2446ms,2026-06-01 17:47:08.694000+00:00,2026-06-01 17:47:08.694000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2598ms,2026-06-01 17:47:24.108000+00:00,2026-06-01 21:23:22.086000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1754ms,2026-06-01 17:47:33.763000+00:00,2026-06-01 17:47:33.763000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1608ms,2026-06-01 17:48:02.445000+00:00,2026-06-01 17:48:02.445000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1719ms,2026-06-01 17:48:45.533000+00:00,2026-06-01 17:48:45.533000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2053ms,2026-06-01 17:49:37.157000+00:00,2026-06-01 17:49:37.157000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2453ms,2026-06-01 17:49:38.651000+00:00,2026-06-01 17:49:38.651000+00:00,1
WARN,GC overhead limit warning: pause=615ms heap=<num>%,2026-06-01 17:49:39.183000+00:00,2026-06-01 22:38:24.452000+00:00,5
WARN,GC overhead limit warning: pause=477ms heap=<num>%,2026-06-01 17:49:48.973000+00:00,2026-06-01 19:03:22.108000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1455ms,2026-06-01 17:50:31.883000+00:00,2026-06-01 18:03:38.854000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2361ms,2026-06-01 17:51:03.571000+00:00,2026-06-01 21:50:28.274000+00:00,2
WARN,GC overhead limit warning: pause=457ms heap=<num>%,2026-06-01 17:51:15.304000+00:00,2026-06-01 23:17:52.650000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=1540ms,2026-06-01 17:51:15.529000+00:00,2026-06-01 17:51:15.529000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2100ms,2026-06-01 17:51:28.184000+00:00,2026-06-01 17:51:28.184000+00:00,1
WARN,GC overhead limit warning: pause=792ms heap=<num>%,2026-06-01 17:51:56.234000+00:00,2026-06-01 22:13:45.843000+00:00,2
WARN,GC overhead limit warning: pause=324ms heap=<num>%,2026-06-01 17:52:02.308000+00:00,2026-06-01 22:58:11.191000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1051ms,2026-06-01 17:52:07.731000+00:00,2026-06-01 17:52:07.731000+00:00,1
WARN,GC overhead limit warning: pause=250ms heap=<num>%,2026-06-01 17:52:48.043000+00:00,2026-06-01 22:40:12.441000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=524ms,2026-06-01 17:53:04.405000+00:00,2026-06-01 20:21:57.873000+00:00,2
WARN,GC overhead limit warning: pause=635ms heap=<num>%,2026-06-01 17:53:06.977000+00:00,2026-06-01 18:37:31.848000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1213ms,2026-06-01 17:53:50.949000+00:00,2026-06-01 17:53:50.949000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2287ms,2026-06-01 17:54:07.086000+00:00,2026-06-01 17:54:07.086000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2334ms,2026-06-01 17:54:08.488000+00:00,2026-06-01 17:54:08.488000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1917ms,2026-06-01 17:54:23.545000+00:00,2026-06-01 17:54:23.545000+00:00,1
WARN,GC overhead limit warning: pause=772ms heap=<num>%,2026-06-01 17:54:55.560000+00:00,2026-06-01 18:57:35.579000+00:00,2
WARN,GC overhead limit warning: pause=310ms heap=<num>%,2026-06-01 17:54:56.786000+00:00,2026-06-01 22:37:18.889000+00:00,4
WARN,GC overhead limit warning: pause=325ms heap=<num>%,2026-06-01 17:55:01.217000+00:00,2026-06-01 19:11:55.139000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2022ms,2026-06-01 17:55:45.424000+00:00,2026-06-01 17:55:45.424000+00:00,1
WARN,GC overhead limit warning: pause=680ms heap=<num>%,2026-06-01 17:56:19.274000+00:00,2026-06-01 22:30:30.770000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1587ms,2026-06-01 17:56:23.249000+00:00,2026-06-01 17:56:23.249000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=528ms,2026-06-01 17:57:17.520000+00:00,2026-06-01 17:57:17.520000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2891ms,2026-06-01 17:57:31.844000+00:00,2026-06-01 18:06:18.968000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2904ms,2026-06-01 17:57:37.837000+00:00,2026-06-01 17:57:37.837000+00:00,1
